x,y,STATE
-97.0416776,43.70833356,SD
-97.0416776,43.79166689,SD
-97.0416776,43.87500022,SD
-97.0416776,43.95833355,SD
-97.0416776,44.04166688,SD
-97.0416776,44.12500021,SD
-97.0416776,44.20833354,SD
-97.0416776,44.29166687,SD
-97.0416776,44.3750002,SD
-97.0416776,44.45833353,SD
-97.0416776,44.54166686,SD
-97.0416776,44.62500019,SD
-97.0416776,44.70833352,SD
-97.0416776,44.79166685,SD
-97.0416776,44.87500018,SD
-97.0416776,44.95833351,SD
-97.0416776,45.04166684,SD
-97.0416776,45.12500017,SD
-97.0416776,45.2083335,SD
-97.0416776,45.29166683,SD
-97.0416776,45.37500016,SD
-97.0416776,45.45833349,SD
-97.0416776,45.54166682,SD
-97.0416776,45.62500015,SD
-97.0416776,45.70833348,SD
-97.0416776,45.79166681,SD
-97.0416776,45.87500014,SD
-97.0416776,28.29166751,TX
-97.0416776,28.37500084,TX
-97.0416776,28.45833417,TX
-97.0416776,28.5416675,TX
-97.0416776,28.62500083,TX
-97.0416776,28.70833416,TX
-97.0416776,28.79166749,TX
-97.0416776,28.87500082,TX
-97.0416776,29.3750008,TX
-97.0416776,29.45833413,TX
-97.0416776,29.54166746,TX
-97.0416776,29.62500079,TX
-97.0416776,29.70833412,TX
-97.0416776,29.79166745,TX
-97.0416776,29.87500078,TX
-97.0416776,29.95833411,TX
-97.0416776,30.04166744,TX
-97.0416776,30.12500077,TX
-97.0416776,30.2083341,TX
-97.0416776,30.29166743,TX
-97.0416776,30.37500076,TX
-97.0416776,30.45833409,TX
-97.0416776,30.54166742,TX
-97.0416776,30.62500075,TX
-97.0416776,30.70833408,TX
-97.0416776,30.79166741,TX
-97.0416776,30.87500074,TX
-97.0416776,30.95833407,TX
-97.0416776,31.0416674,TX
-97.0416776,31.12500073,TX
-97.0416776,31.20833406,TX
-97.0416776,31.29166739,TX
-97.0416776,31.37500072,TX
-97.0416776,31.45833405,TX
-97.0416776,31.54166738,TX
-97.0416776,31.62500071,TX
-97.0416776,31.70833404,TX
-97.0416776,31.79166737,TX
-97.0416776,31.8750007,TX
-97.0416776,31.95833403,TX
-97.0416776,32.04166736,TX
-97.0416776,32.12500069,TX
-97.0416776,32.20833402,TX
-97.0416776,32.29166735,TX
-97.0416776,32.37500068,TX
-97.0416776,32.45833401,TX
-97.0416776,32.54166734,TX
-97.0416776,32.62500067,TX
-97.0416776,32.708334,TX
-97.0416776,32.95833399,TX
-97.0416776,33.29166731,TX
-97.0416776,33.5416673,TX
-97.0416776,33.62500063,TX
-97.0416776,33.70833396,TX
-97.0416776,33.79166729,TX
-96.9583443,37.04166716,KS
-96.9583443,37.12500049,KS
-96.9583443,37.20833382,KS
-96.9583443,37.29166715,KS
-96.9583443,37.37500048,KS
-96.9583443,37.45833381,KS
-96.9583443,37.54166714,KS
-96.9583443,37.62500047,KS
-96.9583443,37.7083338,KS
-96.9583443,37.79166713,KS
-96.9583443,37.87500046,KS
-96.9583443,37.95833379,KS
-96.9583443,38.04166712,KS
-96.9583443,38.12500045,KS
-96.9583443,38.20833378,KS
-96.9583443,38.29166711,KS
-96.9583443,38.37500044,KS
-96.9583443,38.45833377,KS
-96.9583443,38.5416671,KS
-96.9583443,38.62500043,KS
-96.9583443,38.70833376,KS
-96.9583443,38.79166709,KS
-96.9583443,38.87500042,KS
-96.9583443,38.95833375,KS
-96.9583443,39.04166708,KS
-96.9583443,39.12500041,KS
-96.9583443,39.20833374,KS
-96.9583443,39.29166707,KS
-96.9583443,39.3750004,KS
-96.9583443,39.45833373,KS
-96.9583443,39.54166706,KS
-96.9583443,39.62500039,KS
-96.9583443,39.70833372,KS
-96.9583443,39.79166705,KS
-96.9583443,39.87500038,KS
-96.9583443,39.95833371,KS
-96.9583443,47.79166673,MN
-96.9583443,47.87500006,MN
-96.9583443,47.95833339,MN
-96.9583443,48.04166672,MN
-96.9583443,48.12500005,MN
-96.9583443,48.20833338,MN
-96.9583443,48.29166671,MN
-96.9583443,48.37500004,MN
-96.9583443,48.45833337,MN
-96.9583443,48.5416667,MN
-96.9583443,48.62500003,MN
-96.9583443,48.70833336,MN
-96.9583443,48.79166669,MN
-96.9583443,48.87500002,MN
-96.9583443,45.95833347,ND
-96.9583443,46.0416668,ND
-96.9583443,46.12500013,ND
-96.9583443,46.20833346,ND
-96.9583443,46.29166679,ND
-96.9583443,46.37500012,ND
-96.9583443,46.45833345,ND
-96.9583443,46.54166678,ND
-96.9583443,46.62500011,ND
-96.9583443,46.70833344,ND
-96.9583443,46.79166677,ND
-96.9583443,46.8750001,ND
-96.9583443,46.95833343,ND
-96.9583443,47.04166676,ND
-96.9583443,47.12500009,ND
-96.9583443,47.20833342,ND
-96.9583443,47.29166675,ND
-96.9583443,47.37500008,ND
-96.9583443,47.45833341,ND
-96.9583443,47.54166674,ND
-96.9583443,47.62500007,ND
-96.9583443,47.7083334,ND
-96.9583443,40.04166704,NE
-96.9583443,40.12500037,NE
-96.9583443,40.2083337,NE
-96.9583443,40.29166703,NE
-96.9583443,40.37500036,NE
-96.9583443,40.45833369,NE
-96.9583443,40.54166702,NE
-96.9583443,40.62500035,NE
-96.9583443,40.70833368,NE
-96.9583443,40.79166701,NE
-96.9583443,40.87500034,NE
-96.9583443,40.95833367,NE
-96.9583443,41.041667,NE
-96.9583443,41.12500033,NE
-96.9583443,41.20833366,NE
-96.9583443,41.29166699,NE
-96.9583443,41.37500032,NE
-96.9583443,41.45833365,NE
-96.9583443,41.54166698,NE
-96.9583443,41.62500031,NE
-96.9583443,41.70833364,NE
-96.9583443,41.79166697,NE
-96.9583443,41.8750003,NE
-96.9583443,41.95833363,NE
-96.9583443,42.04166696,NE
-96.9583443,42.12500029,NE
-96.9583443,42.20833362,NE
-96.9583443,42.29166695,NE
-96.9583443,42.37500028,NE
-96.9583443,42.45833361,NE
-96.9583443,42.54166694,NE
-96.9583443,42.62500027,NE
-96.9583443,42.7083336,NE
-96.9583443,33.95833395,OK
-96.9583443,34.04166728,OK
-96.9583443,34.12500061,OK
-96.9583443,34.20833394,OK
-96.9583443,34.29166727,OK
-96.9583443,34.3750006,OK
-96.9583443,34.45833393,OK
-96.9583443,34.54166726,OK
-96.9583443,34.62500059,OK
-96.9583443,34.70833392,OK
-96.9583443,34.79166725,OK
-96.9583443,34.87500058,OK
-96.9583443,34.95833391,OK
-96.9583443,35.04166724,OK
-96.9583443,35.12500057,OK
-96.9583443,35.2083339,OK
-96.9583443,35.29166723,OK
-96.9583443,35.37500056,OK
-96.9583443,35.45833389,OK
-96.9583443,35.54166722,OK
-96.9583443,35.62500055,OK
-96.9583443,35.70833388,OK
-96.9583443,35.79166721,OK
-96.9583443,35.87500054,OK
-96.9583443,35.95833387,OK
-96.9583443,36.0416672,OK
-96.9583443,36.12500053,OK
-96.9583443,36.20833386,OK
-96.9583443,36.29166719,OK
-96.9583443,36.37500052,OK
-96.9583443,36.45833385,OK
-96.9583443,36.54166718,OK
-96.9583443,36.62500051,OK
-96.9583443,36.70833384,OK
-96.9583443,36.79166717,OK
-96.9583443,36.8750005,OK
-96.9583443,36.95833383,OK
-96.9583443,42.79166693,SD
-96.9583443,42.87500026,SD
-96.9583443,42.95833359,SD
-96.9583443,43.04166692,SD
-96.9583443,43.12500025,SD
-96.9583443,43.20833358,SD
-96.9583443,43.29166691,SD
-96.9583443,43.37500024,SD
-96.9583443,43.45833357,SD
-96.9583443,43.5416669,SD
-96.9583443,43.62500023,SD
-96.9583443,43.70833356,SD
-96.9583443,43.79166689,SD
-96.9583443,43.87500022,SD
-96.9583443,43.95833355,SD
-96.9583443,44.04166688,SD
-96.9583443,44.12500021,SD
-96.9583443,44.20833354,SD
-96.9583443,44.29166687,SD
-96.9583443,44.3750002,SD
-96.9583443,44.45833353,SD
-96.9583443,44.54166686,SD
-96.9583443,44.62500019,SD
-96.9583443,44.70833352,SD
-96.9583443,44.79166685,SD
-96.9583443,44.87500018,SD
-96.9583443,44.95833351,SD
-96.9583443,45.04166684,SD
-96.9583443,45.12500017,SD
-96.9583443,45.2083335,SD
-96.9583443,45.29166683,SD
-96.9583443,45.37500016,SD
-96.9583443,45.45833349,SD
-96.9583443,45.54166682,SD
-96.9583443,45.62500015,SD
-96.9583443,45.70833348,SD
-96.9583443,45.79166681,SD
-96.9583443,45.87500014,SD
-96.9583443,28.29166751,TX
-96.9583443,28.37500084,TX
-96.9583443,28.45833417,TX
-96.9583443,28.5416675,TX
-96.9583443,28.62500083,TX
-96.9583443,28.70833416,TX
-96.9583443,28.79166749,TX
-96.9583443,28.87500082,TX
-96.9583443,28.95833415,TX
-96.9583443,29.3750008,TX
-96.9583443,29.45833413,TX
-96.9583443,29.54166746,TX
-96.9583443,29.62500079,TX
-96.9583443,29.70833412,TX
-96.9583443,29.79166745,TX
-96.9583443,29.87500078,TX
-96.9583443,29.95833411,TX
-96.9583443,30.04166744,TX
-96.9583443,30.12500077,TX
-96.9583443,30.2083341,TX
-96.9583443,30.29166743,TX
-96.9583443,30.37500076,TX
-96.9583443,30.45833409,TX
-96.9583443,30.54166742,TX
-96.9583443,30.62500075,TX
-96.9583443,30.70833408,TX
-96.9583443,30.79166741,TX
-96.9583443,30.87500074,TX
-96.9583443,30.95833407,TX
-96.9583443,31.0416674,TX
-96.9583443,31.12500073,TX
-96.9583443,31.20833406,TX
-96.9583443,31.29166739,TX
-96.9583443,31.37500072,TX
-96.9583443,31.45833405,TX
-96.9583443,31.54166738,TX
-96.9583443,31.62500071,TX
-96.9583443,31.70833404,TX
-96.9583443,31.79166737,TX
-96.9583443,31.8750007,TX
-96.9583443,31.95833403,TX
-96.9583443,32.04166736,TX
-96.9583443,32.12500069,TX
-96.9583443,32.20833402,TX
-96.9583443,32.29166735,TX
-96.9583443,32.37500068,TX
-96.9583443,32.45833401,TX
-96.9583443,32.54166734,TX
-96.9583443,32.62500067,TX
-96.9583443,32.708334,TX
-96.9583443,32.79166733,TX
-96.9583443,32.87500066,TX
-96.9583443,32.95833399,TX
-96.9583443,33.04166732,TX
-96.9583443,33.20833398,TX
-96.9583443,33.29166731,TX
-96.9583443,33.37500064,TX
-96.9583443,33.45833397,TX
-96.9583443,33.5416673,TX
-96.9583443,33.62500063,TX
-96.9583443,33.79166729,TX
-96.9583443,33.87500062,TX
-96.875011,37.04166716,KS
-96.875011,37.12500049,KS
-96.875011,37.20833382,KS
-96.875011,37.29166715,KS
-96.875011,37.37500048,KS
-96.875011,37.45833381,KS
-96.875011,37.54166714,KS
-96.875011,37.62500047,KS
-96.875011,37.7083338,KS
-96.875011,37.79166713,KS
-96.875011,37.87500046,KS
-96.875011,37.95833379,KS
-96.875011,38.04166712,KS
-96.875011,38.12500045,KS
-96.875011,38.20833378,KS
-96.875011,38.29166711,KS
-96.875011,38.37500044,KS
-96.875011,38.45833377,KS
-96.875011,38.5416671,KS
-96.875011,38.62500043,KS
-96.875011,38.70833376,KS
-96.875011,38.79166709,KS
-96.875011,38.87500042,KS
-96.875011,38.95833375,KS
-96.875011,39.04166708,KS
-96.875011,39.12500041,KS
-96.875011,39.20833374,KS
-96.875011,39.29166707,KS
-96.875011,39.3750004,KS
-96.875011,39.45833373,KS
-96.875011,39.54166706,KS
-96.875011,39.62500039,KS
-96.875011,39.70833372,KS
-96.875011,39.79166705,KS
-96.875011,39.87500038,KS
-96.875011,39.95833371,KS
-96.875011,47.7083334,MN
-96.875011,47.79166673,MN
-96.875011,47.87500006,MN
-96.875011,47.95833339,MN
-96.875011,48.04166672,MN
-96.875011,48.12500005,MN
-96.875011,48.20833338,MN
-96.875011,48.29166671,MN
-96.875011,48.37500004,MN
-96.875011,48.45833337,MN
-96.875011,48.5416667,MN
-96.875011,48.62500003,MN
-96.875011,48.70833336,MN
-96.875011,48.79166669,MN
-96.875011,48.87500002,MN
-96.875011,45.95833347,ND
-96.875011,46.0416668,ND
-96.875011,46.12500013,ND
-96.875011,46.20833346,ND
-96.875011,46.29166679,ND
-96.875011,46.37500012,ND
-96.875011,46.45833345,ND
-96.875011,46.54166678,ND
-96.875011,46.62500011,ND
-96.875011,46.70833344,ND
-96.875011,46.79166677,ND
-96.875011,46.8750001,ND
-96.875011,46.95833343,ND
-96.875011,47.04166676,ND
-96.875011,47.12500009,ND
-96.875011,47.20833342,ND
-96.875011,47.29166675,ND
-96.875011,47.37500008,ND
-96.875011,47.45833341,ND
-96.875011,47.54166674,ND
-96.875011,47.62500007,ND
-96.875011,40.04166704,NE
-96.875011,40.12500037,NE
-96.875011,40.2083337,NE
-96.875011,40.29166703,NE
-96.875011,40.37500036,NE
-96.875011,40.45833369,NE
-96.875011,40.54166702,NE
-96.875011,40.62500035,NE
-96.875011,40.70833368,NE
-96.875011,40.79166701,NE
-96.875011,40.87500034,NE
-96.875011,40.95833367,NE
-96.875011,41.041667,NE
-96.875011,41.12500033,NE
-96.875011,41.20833366,NE
-96.875011,41.29166699,NE
-96.875011,41.37500032,NE
-96.875011,41.45833365,NE
-96.875011,41.54166698,NE
-96.875011,41.62500031,NE
-96.875011,41.70833364,NE
-96.875011,41.79166697,NE
-96.875011,41.8750003,NE
-96.875011,41.95833363,NE
-96.875011,42.04166696,NE
-96.875011,42.12500029,NE
-96.875011,42.20833362,NE
-96.875011,42.29166695,NE
-96.875011,42.37500028,NE
-96.875011,42.45833361,NE
-96.875011,42.54166694,NE
-96.875011,42.62500027,NE
-96.875011,42.7083336,NE
-96.875011,33.87500062,OK
-96.875011,33.95833395,OK
-96.875011,34.04166728,OK
-96.875011,34.12500061,OK
-96.875011,34.20833394,OK
-96.875011,34.29166727,OK
-96.875011,34.3750006,OK
-96.875011,34.45833393,OK
-96.875011,34.54166726,OK
-96.875011,34.62500059,OK
-96.875011,34.70833392,OK
-96.875011,34.79166725,OK
-96.875011,34.87500058,OK
-96.875011,34.95833391,OK
-96.875011,35.04166724,OK
-96.875011,35.2083339,OK
-96.875011,35.29166723,OK
-96.875011,35.37500056,OK
-96.875011,35.45833389,OK
-96.875011,35.54166722,OK
-96.875011,35.62500055,OK
-96.875011,35.70833388,OK
-96.875011,35.79166721,OK
-96.875011,35.87500054,OK
-96.875011,35.95833387,OK
-96.875011,36.0416672,OK
-96.875011,36.12500053,OK
-96.875011,36.20833386,OK
-96.875011,36.29166719,OK
-96.875011,36.37500052,OK
-96.875011,36.45833385,OK
-96.875011,36.54166718,OK
-96.875011,36.62500051,OK
-96.875011,36.70833384,OK
-96.875011,36.79166717,OK
-96.875011,36.8750005,OK
-96.875011,36.95833383,OK
-96.875011,42.79166693,SD
-96.875011,42.87500026,SD
-96.875011,42.95833359,SD
-96.875011,43.04166692,SD
-96.875011,43.12500025,SD
-96.875011,43.20833358,SD
-96.875011,43.29166691,SD
-96.875011,43.37500024,SD
-96.875011,43.45833357,SD
-96.875011,43.5416669,SD
-96.875011,43.62500023,SD
-96.875011,43.70833356,SD
-96.875011,43.79166689,SD
-96.875011,43.87500022,SD
-96.875011,43.95833355,SD
-96.875011,44.04166688,SD
-96.875011,44.12500021,SD
-96.875011,44.20833354,SD
-96.875011,44.29166687,SD
-96.875011,44.3750002,SD
-96.875011,44.45833353,SD
-96.875011,44.54166686,SD
-96.875011,44.62500019,SD
-96.875011,44.70833352,SD
-96.875011,44.79166685,SD
-96.875011,44.87500018,SD
-96.875011,44.95833351,SD
-96.875011,45.04166684,SD
-96.875011,45.12500017,SD
-96.875011,45.2083335,SD
-96.875011,45.29166683,SD
-96.875011,45.37500016,SD
-96.875011,45.45833349,SD
-96.875011,45.54166682,SD
-96.875011,45.62500015,SD
-96.875011,45.70833348,SD
-96.875011,45.79166681,SD
-96.875011,45.87500014,SD
-96.875011,28.29166751,TX
-96.875011,28.45833417,TX
-96.875011,28.5416675,TX
-96.875011,28.62500083,TX
-96.875011,28.70833416,TX
-96.875011,28.79166749,TX
-96.875011,28.87500082,TX
-96.875011,28.95833415,TX
-96.875011,29.04166748,TX
-96.875011,29.12500081,TX
-96.875011,29.20833414,TX
-96.875011,29.3750008,TX
-96.875011,29.45833413,TX
-96.875011,29.54166746,TX
-96.875011,29.62500079,TX
-96.875011,29.70833412,TX
-96.875011,29.79166745,TX
-96.875011,29.87500078,TX
-96.875011,29.95833411,TX
-96.875011,30.04166744,TX
-96.875011,30.12500077,TX
-96.875011,30.2083341,TX
-96.875011,30.29166743,TX
-96.875011,30.37500076,TX
-96.875011,30.45833409,TX
-96.875011,30.54166742,TX
-96.875011,30.62500075,TX
-96.875011,30.70833408,TX
-96.875011,30.79166741,TX
-96.875011,30.87500074,TX
-96.875011,30.95833407,TX
-96.875011,31.0416674,TX
-96.875011,31.12500073,TX
-96.875011,31.20833406,TX
-96.875011,31.29166739,TX
-96.875011,31.37500072,TX
-96.875011,31.45833405,TX
-96.875011,31.54166738,TX
-96.875011,31.62500071,TX
-96.875011,31.70833404,TX
-96.875011,31.79166737,TX
-96.875011,31.8750007,TX
-96.875011,31.95833403,TX
-96.875011,32.04166736,TX
-96.875011,32.12500069,TX
-96.875011,32.20833402,TX
-96.875011,32.29166735,TX
-96.875011,32.37500068,TX
-96.875011,32.45833401,TX
-96.875011,32.54166734,TX
-96.875011,32.62500067,TX
-96.875011,32.87500066,TX
-96.875011,33.04166732,TX
-96.875011,33.12500065,TX
-96.875011,33.20833398,TX
-96.875011,33.29166731,TX
-96.875011,33.37500064,TX
-96.875011,33.45833397,TX
-96.875011,33.5416673,TX
-96.875011,33.62500063,TX
-96.875011,33.70833396,TX
-96.875011,33.79166729,TX
-96.7916777,37.04166716,KS
-96.7916777,37.12500049,KS
-96.7916777,37.20833382,KS
-96.7916777,37.29166715,KS
-96.7916777,37.37500048,KS
-96.7916777,37.45833381,KS
-96.7916777,37.54166714,KS
-96.7916777,37.62500047,KS
-96.7916777,37.7083338,KS
-96.7916777,37.79166713,KS
-96.7916777,37.95833379,KS
-96.7916777,38.04166712,KS
-96.7916777,38.12500045,KS
-96.7916777,38.20833378,KS
-96.7916777,38.29166711,KS
-96.7916777,38.37500044,KS
-96.7916777,38.45833377,KS
-96.7916777,38.5416671,KS
-96.7916777,38.62500043,KS
-96.7916777,38.70833376,KS
-96.7916777,38.79166709,KS
-96.7916777,38.87500042,KS
-96.7916777,38.95833375,KS
-96.7916777,39.04166708,KS
-96.7916777,39.12500041,KS
-96.7916777,39.20833374,KS
-96.7916777,39.29166707,KS
-96.7916777,39.3750004,KS
-96.7916777,39.45833373,KS
-96.7916777,39.54166706,KS
-96.7916777,39.62500039,KS
-96.7916777,39.70833372,KS
-96.7916777,39.79166705,KS
-96.7916777,39.87500038,KS
-96.7916777,39.95833371,KS
-96.7916777,45.62500015,MN
-96.7916777,46.79166677,MN
-96.7916777,46.95833343,MN
-96.7916777,47.04166676,MN
-96.7916777,47.12500009,MN
-96.7916777,47.20833342,MN
-96.7916777,47.29166675,MN
-96.7916777,47.37500008,MN
-96.7916777,47.45833341,MN
-96.7916777,47.54166674,MN
-96.7916777,47.62500007,MN
-96.7916777,47.7083334,MN
-96.7916777,47.79166673,MN
-96.7916777,47.87500006,MN
-96.7916777,47.95833339,MN
-96.7916777,48.04166672,MN
-96.7916777,48.12500005,MN
-96.7916777,48.20833338,MN
-96.7916777,48.29166671,MN
-96.7916777,48.37500004,MN
-96.7916777,48.45833337,MN
-96.7916777,48.5416667,MN
-96.7916777,48.62500003,MN
-96.7916777,48.70833336,MN
-96.7916777,48.79166669,MN
-96.7916777,48.87500002,MN
-96.7916777,45.95833347,ND
-96.7916777,46.0416668,ND
-96.7916777,46.12500013,ND
-96.7916777,46.20833346,ND
-96.7916777,46.29166679,ND
-96.7916777,46.37500012,ND
-96.7916777,46.45833345,ND
-96.7916777,46.54166678,ND
-96.7916777,46.62500011,ND
-96.7916777,46.70833344,ND
-96.7916777,46.8750001,ND
-96.7916777,40.04166704,NE
-96.7916777,40.12500037,NE
-96.7916777,40.2083337,NE
-96.7916777,40.29166703,NE
-96.7916777,40.37500036,NE
-96.7916777,40.45833369,NE
-96.7916777,40.54166702,NE
-96.7916777,40.62500035,NE
-96.7916777,40.70833368,NE
-96.7916777,40.79166701,NE
-96.7916777,40.87500034,NE
-96.7916777,40.95833367,NE
-96.7916777,41.041667,NE
-96.7916777,41.12500033,NE
-96.7916777,41.20833366,NE
-96.7916777,41.29166699,NE
-96.7916777,41.37500032,NE
-96.7916777,41.45833365,NE
-96.7916777,41.54166698,NE
-96.7916777,41.62500031,NE
-96.7916777,41.70833364,NE
-96.7916777,41.79166697,NE
-96.7916777,41.8750003,NE
-96.7916777,41.95833363,NE
-96.7916777,42.04166696,NE
-96.7916777,42.12500029,NE
-96.7916777,42.20833362,NE
-96.7916777,42.29166695,NE
-96.7916777,42.37500028,NE
-96.7916777,42.45833361,NE
-96.7916777,42.54166694,NE
-96.7916777,42.62500027,NE
-96.7916777,33.87500062,OK
-96.7916777,33.95833395,OK
-96.7916777,34.04166728,OK
-96.7916777,34.12500061,OK
-96.7916777,34.20833394,OK
-96.7916777,34.29166727,OK
-96.7916777,34.3750006,OK
-96.7916777,34.54166726,OK
-96.7916777,34.62500059,OK
-96.7916777,34.70833392,OK
-96.7916777,34.79166725,OK
-96.7916777,34.87500058,OK
-96.7916777,34.95833391,OK
-96.7916777,35.04166724,OK
-96.7916777,35.12500057,OK
-96.7916777,35.2083339,OK
-96.7916777,35.29166723,OK
-96.7916777,35.37500056,OK
-96.7916777,35.45833389,OK
-96.7916777,35.54166722,OK
-96.7916777,35.62500055,OK
-96.7916777,35.70833388,OK
-96.7916777,35.79166721,OK
-96.7916777,35.87500054,OK
-96.7916777,35.95833387,OK
-96.7916777,36.0416672,OK
-96.7916777,36.12500053,OK
-96.7916777,36.20833386,OK
-96.7916777,36.29166719,OK
-96.7916777,36.37500052,OK
-96.7916777,36.45833385,OK
-96.7916777,36.54166718,OK
-96.7916777,36.62500051,OK
-96.7916777,36.70833384,OK
-96.7916777,36.79166717,OK
-96.7916777,36.8750005,OK
-96.7916777,36.95833383,OK
-96.7916777,42.7083336,SD
-96.7916777,42.79166693,SD
-96.7916777,42.87500026,SD
-96.7916777,42.95833359,SD
-96.7916777,43.04166692,SD
-96.7916777,43.12500025,SD
-96.7916777,43.20833358,SD
-96.7916777,43.29166691,SD
-96.7916777,43.37500024,SD
-96.7916777,43.45833357,SD
-96.7916777,43.5416669,SD
-96.7916777,43.62500023,SD
-96.7916777,43.70833356,SD
-96.7916777,43.79166689,SD
-96.7916777,43.87500022,SD
-96.7916777,43.95833355,SD
-96.7916777,44.04166688,SD
-96.7916777,44.12500021,SD
-96.7916777,44.20833354,SD
-96.7916777,44.29166687,SD
-96.7916777,44.3750002,SD
-96.7916777,44.45833353,SD
-96.7916777,44.54166686,SD
-96.7916777,44.62500019,SD
-96.7916777,44.70833352,SD
-96.7916777,44.79166685,SD
-96.7916777,44.87500018,SD
-96.7916777,44.95833351,SD
-96.7916777,45.04166684,SD
-96.7916777,45.12500017,SD
-96.7916777,45.2083335,SD
-96.7916777,45.29166683,SD
-96.7916777,45.37500016,SD
-96.7916777,45.45833349,SD
-96.7916777,45.54166682,SD
-96.7916777,45.70833348,SD
-96.7916777,45.79166681,SD
-96.7916777,45.87500014,SD
-96.7916777,28.5416675,TX
-96.7916777,28.62500083,TX
-96.7916777,28.70833416,TX
